year,country_name,medal_type,count,past_medals,avg_last_3,delta
1992,Bulgaria,BRONZE,6,152.0,9.333333333333334,-6.0
1992,Bulgaria,GOLD,3,158.0,7.0,-3.0
1992,Bulgaria,SILVER,7,161.0,5.333333333333333,4.0
1996,Bulgaria,BRONZE,5,168.0,5.0,-2.0
1996,Bulgaria,GOLD,3,173.0,5.0,-2.0
1996,Bulgaria,SILVER,7,176.0,5.0,4.0
1998,Bulgaria,GOLD,1,183.0,3.6666666666666665,-6.0
2000,Bulgaria,BRONZE,2,184.0,3.3333333333333335,1.0
2000,Bulgaria,GOLD,5,186.0,2.6666666666666665,3.0
2000,Bulgaria,SILVER,6,191.0,4.333333333333333,1.0
2002,Bulgaria,BRONZE,2,197.0,4.333333333333333,-4.0
2002,Bulgaria,SILVER,1,199.0,3.0,-1.0
2004,Bulgaria,BRONZE,9,200.0,4.0,8.0
2004,Bulgaria,GOLD,2,209.0,4.0,-7.0
2004,Bulgaria,SILVER,1,211.0,4.0,-1.0
2006,Bulgaria,SILVER,1,212.0,1.3333333333333333,0.0
2008,Bulgaria,BRONZE,3,213.0,1.6666666666666667,2.0
2008,Bulgaria,GOLD,1,216.0,1.6666666666666667,-2.0
2008,Bulgaria,SILVER,1,217.0,1.6666666666666667,0.0
2012,Bulgaria,BRONZE,1,218.0,1.0,0.0
2012,Bulgaria,SILVER,2,219.0,1.3333333333333333,1.0
2016,Bulgaria,BRONZE,2,221.0,1.6666666666666667,0.0
2016,Bulgaria,SILVER,1,223.0,1.6666666666666667,-1.0
2020,Bulgaria,BRONZE,2,224.0,1.6666666666666667,1.0
2020,Bulgaria,GOLD,3,226.0,2.0,1.0
2020,Bulgaria,SILVER,1,229.0,2.0,-2.0
2020,Burkina Faso,BRONZE,1,230.0,0.0,0.0
1996,Burundi,GOLD,1,1.0,0.0,0.0
2016,Burundi,SILVER,1,1.0,0.0,0.0
1968,Cameroon,SILVER,1,2.0,0.0,0.0
1984,Cameroon,BRONZE,1,1.0,0.0,0.0
2000,Cameroon,GOLD,1,2.0,1.0,0.0
2004,Cameroon,GOLD,1,3.0,1.0,0.0
2008,Cameroon,GOLD,1,4.0,1.0,0.0
2012,Cameroon,BRONZE,1,5.0,1.0,0.0
1900,Canada,BRONZE,1,6.0,0.0,0.0
1900,Canada,GOLD,1,1.0,0.0,0.0
1904,Canada,BRONZE,1,2.0,1.0,0.0
1904,Canada,GOLD,4,3.0,2.0,3.0
1904,Canada,SILVER,1,7.0,2.0,-3.0
1908,Canada,BRONZE,10,8.0,5.0,9.0
1908,Canada,GOLD,3,18.0,4.666666666666667,-7.0
1908,Canada,SILVER,3,21.0,5.333333333333333,0.0
1912,Canada,BRONZE,3,24.0,3.0,0.0
1912,Canada,GOLD,3,27.0,3.0,0.0
1912,Canada,SILVER,2,30.0,2.6666666666666665,-1.0
1920,Canada,BRONZE,3,32.0,2.6666666666666665,1.0
1920,Canada,GOLD,3,35.0,2.6666666666666665,0.0
1920,Canada,SILVER,3,38.0,3.0,0.0
1924,Canada,BRONZE,1,41.0,2.3333333333333335,-2.0
1924,Canada,GOLD,1,42.0,1.6666666666666667,0.0
1924,Canada,SILVER,3,43.0,1.6666666666666667,2.0
1928,Canada,BRONZE,7,46.0,3.6666666666666665,4.0
1928,Canada,GOLD,5,53.0,5.0,-2.0
1928,Canada,SILVER,4,58.0,5.333333333333333,-1.0
1932,Canada,BRONZE,13,62.0,7.333333333333333,9.0
1932,Canada,GOLD,3,75.0,6.666666666666667,-10.0
1932,Canada,SILVER,6,78.0,7.333333333333333,3.0
1936,Canada,BRONZE,5,84.0,4.666666666666667,-1.0
1936,Canada,GOLD,1,89.0,4.0,-4.0
1936,Canada,SILVER,3,90.0,3.0,2.0
1948,Canada,BRONZE,3,93.0,2.3333333333333335,0.0
1948,Canada,GOLD,2,96.0,2.6666666666666665,-1.0
1948,Canada,SILVER,1,98.0,2.0,-1.0
1952,Canada,BRONZE,1,99.0,1.3333333333333333,0.0
1952,Canada,GOLD,2,100.0,1.3333333333333333,1.0
1952,Canada,SILVER,1,102.0,1.3333333333333333,-1.0
1956,Canada,BRONZE,4,103.0,2.3333333333333335,3.0
1956,Canada,GOLD,2,107.0,2.3333333333333335,-2.0
1956,Canada,SILVER,2,109.0,2.6666666666666665,0.0
1960,Canada,BRONZE,1,111.0,1.6666666666666667,-1.0
1960,Canada,GOLD,2,112.0,1.6666666666666667,1.0
1960,Canada,SILVER,2,114.0,1.6666666666666667,0.0
1964,Canada,BRONZE,2,116.0,2.0,0.0
1964,Canada,GOLD,2,118.0,2.0,0.0
1964,Canada,SILVER,3,120.0,2.3333333333333335,1.0
1968,Canada,BRONZE,2,123.0,2.3333333333333335,-1.0
1968,Canada,GOLD,2,125.0,2.3333333333333335,0.0
1968,Canada,SILVER,4,127.0,2.6666666666666665,2.0
1972,Canada,BRONZE,3,131.0,3.0,-1.0
1972,Canada,SILVER,3,134.0,3.3333333333333335,0.0
1976,Canada,BRONZE,7,137.0,4.333333333333333,4.0
1976,Canada,GOLD,1,144.0,3.6666666666666665,-6.0
1976,Canada,SILVER,6,145.0,4.666666666666667,5.0
1980,Canada,BRONZE,1,151.0,2.6666666666666665,-5.0
1980,Canada,SILVER,1,152.0,2.6666666666666665,0.0
1984,Canada,BRONZE,17,153.0,6.333333333333333,16.0
1984,Canada,GOLD,12,170.0,10.0,-5.0
1984,Canada,SILVER,19,182.0,16.0,7.0
1988,Canada,BRONZE,8,201.0,13.0,-11.0
1988,Canada,GOLD,3,209.0,10.0,-5.0
1988,Canada,SILVER,4,212.0,5.0,1.0
1992,Canada,BRONZE,9,216.0,5.333333333333333,5.0
1992,Canada,GOLD,9,225.0,7.333333333333333,0.0
1992,Canada,SILVER,7,234.0,8.333333333333334,-2.0
1994,Canada,BRONZE,4,241.0,6.666666666666667,-3.0
1994,Canada,GOLD,3,245.0,4.666666666666667,-1.0
1994,Canada,SILVER,6,248.0,4.333333333333333,3.0
1996,Canada,BRONZE,8,254.0,5.666666666666667,2.0
1996,Canada,GOLD,3,262.0,5.666666666666667,-5.0
1996,Canada,SILVER,11,265.0,7.333333333333333,8.0
1998,Canada,BRONZE,4,276.0,6.0,-7.0
1998,Canada,GOLD,6,280.0,7.0,2.0
1998,Canada,SILVER,5,286.0,5.0,-1.0
2000,Canada,BRONZE,8,291.0,6.333333333333333,3.0
2000,Canada,GOLD,3,299.0,5.333333333333333,-5.0
2000,Canada,SILVER,3,302.0,4.666666666666667,0.0
2002,Canada,BRONZE,7,305.0,4.333333333333333,4.0
2002,Canada,GOLD,7,312.0,5.666666666666667,0.0
2002,Canada,SILVER,3,319.0,5.666666666666667,-4.0
2004,Canada,BRONZE,3,322.0,4.333333333333333,0.0
2004,Canada,GOLD,3,325.0,3.0,0.0
2004,Canada,SILVER,6,328.0,4.0,3.0
2006,Canada,BRONZE,7,334.0,5.333333333333333,1.0
2006,Canada,GOLD,7,341.0,6.666666666666667,0.0
2006,Canada,SILVER,10,348.0,8.0,3.0
2008,Canada,BRONZE,8,358.0,8.333333333333334,-2.0
2008,Canada,GOLD,3,366.0,7.0,-5.0
2008,Canada,SILVER,9,369.0,6.666666666666667,6.0
2010,Canada,BRONZE,5,378.0,5.666666666666667,-4.0
2010,Canada,GOLD,14,383.0,9.333333333333334,9.0
2010,Canada,SILVER,7,397.0,8.666666666666666,-7.0
2012,Canada,BRONZE,10,404.0,10.333333333333334,3.0
2012,Canada,GOLD,2,414.0,6.333333333333333,-8.0
2012,Canada,SILVER,6,416.0,6.0,4.0
2014,Canada,BRONZE,5,422.0,4.333333333333333,-1.0
2014,Canada,GOLD,10,427.0,7.0,5.0
2014,Canada,SILVER,10,437.0,8.333333333333334,0.0
2016,Canada,BRONZE,15,447.0,11.666666666666666,5.0
2016,Canada,GOLD,4,462.0,9.666666666666666,-11.0
2016,Canada,SILVER,3,466.0,7.333333333333333,-1.0
2018,Canada,BRONZE,10,469.0,5.666666666666667,7.0
2018,Canada,GOLD,11,479.0,8.0,1.0
2018,Canada,SILVER,8,490.0,9.666666666666666,-3.0
2020,Canada,BRONZE,11,498.0,10.0,3.0
2020,Canada,GOLD,7,509.0,8.666666666666666,-4.0
2020,Canada,SILVER,6,516.0,8.0,-1.0
2022,Canada,BRONZE,14,522.0,9.0,8.0
2022,Canada,GOLD,4,536.0,8.0,-10.0
2022,Canada,SILVER,8,540.0,8.666666666666666,4.0
1928,Chile,SILVER,1,548.0,0.0,0.0
1952,Chile,SILVER,2,1.0,0.0,1.0
1956,Chile,BRONZE,2,3.0,1.6666666666666667,0.0
1956,Chile,SILVER,2,5.0,2.0,0.0
1988,Chile,SILVER,1,7.0,1.6666666666666667,-1.0
2000,Chile,BRONZE,1,8.0,1.3333333333333333,0.0
2004,Chile,BRONZE,1,9.0,1.0,0.0
2004,Chile,GOLD,2,10.0,1.3333333333333333,1.0
2008,Chile,SILVER,1,12.0,1.3333333333333333,-1.0
1960,Chinese Taipei,SILVER,1,13.0,0.0,0.0
1968,Chinese Taipei,BRONZE,1,1.0,0.0,0.0
1984,Chinese Taipei,BRONZE,1,2.0,1.0,0.0
1992,Chinese Taipei,SILVER,1,3.0,1.0,0.0
1996,Chinese Taipei,SILVER,1,4.0,1.0,0.0
2000,Chinese Taipei,BRONZE,4,5.0,2.0,3.0
2000,Chinese Taipei,SILVER,1,9.0,2.0,-3.0
2004,Chinese Taipei,BRONZE,1,10.0,2.0,0.0
2004,Chinese Taipei,GOLD,2,11.0,1.3333333333333333,1.0
2004,Chinese Taipei,SILVER,2,13.0,1.6666666666666667,0.0
2008,Chinese Taipei,BRONZE,2,15.0,2.0,0.0
2008,Chinese Taipei,GOLD,1,17.0,1.6666666666666667,-1.0
2008,Chinese Taipei,SILVER,1,18.0,1.3333333333333333,0.0
2012,Chinese Taipei,BRONZE,1,19.0,1.0,0.0
2012,Chinese Taipei,GOLD,1,20.0,1.0,0.0
2016,Chinese Taipei,BRONZE,2,21.0,1.3333333333333333,1.0
2016,Chinese Taipei,GOLD,1,23.0,1.3333333333333333,-1.0
2020,Chinese Taipei,BRONZE,6,24.0,3.0,5.0
2020,Chinese Taipei,GOLD,2,30.0,3.0,-4.0
2020,Chinese Taipei,SILVER,4,32.0,4.0,2.0
1972,Colombia,BRONZE,2,36.0,0.0,0.0
1972,Colombia,SILVER,1,2.0,0.0,-1.0
1984,Colombia,SILVER,1,3.0,1.3333333333333333,0.0
1988,Colombia,BRONZE,1,4.0,1.0,0.0
1992,Colombia,BRONZE,1,5.0,1.0,0.0
2000,Colombia,GOLD,1,6.0,1.0,0.0
2004,Colombia,BRONZE,2,7.0,1.3333333333333333,1.0
2008,Colombia,BRONZE,1,9.0,1.3333333333333333,-1.0
2008,Colombia,SILVER,2,10.0,1.6666666666666667,1.0
2012,Colombia,BRONZE,5,12.0,2.6666666666666665,3.0
2012,Colombia,GOLD,1,17.0,2.6666666666666665,-4.0
2012,Colombia,SILVER,3,18.0,3.0,2.0
2016,Colombia,BRONZE,3,21.0,2.3333333333333335,0.0
2016,Colombia,GOLD,3,24.0,3.0,0.0
2016,Colombia,SILVER,2,27.0,2.6666666666666665,-1.0
2020,Colombia,BRONZE,1,29.0,2.0,-1.0
2020,Colombia,SILVER,4,30.0,2.3333333333333335,3.0
1988,Costa Rica,SILVER,1,34.0,0.0,0.0
1996,Costa Rica,GOLD,1,1.0,0.0,0.0
2000,Costa Rica,BRONZE,2,2.0,1.3333333333333333,1.0
1992,Croatia,BRONZE,2,4.0,0.0,0.0
1992,Croatia,SILVER,1,2.0,0.0,-1.0
1996,Croatia,GOLD,1,3.0,1.3333333333333333,0.0
1996,Croatia,SILVER,1,4.0,1.0,0.0
2000,Croatia,BRONZE,1,5.0,1.0,0.0
2000,Croatia,GOLD,1,6.0,1.0,0.0
2002,Croatia,GOLD,3,7.0,1.6666666666666667,2.0
2002,Croatia,SILVER,1,10.0,1.6666666666666667,-2.0
2004,Croatia,BRONZE,2,11.0,2.0,1.0
2004,Croatia,GOLD,1,13.0,1.3333333333333333,-1.0
2004,Croatia,SILVER,2,14.0,1.6666666666666667,1.0
2006,Croatia,GOLD,1,16.0,1.3333333333333333,-1.0
2006,Croatia,SILVER,2,17.0,1.6666666666666667,1.0
2008,Croatia,BRONZE,3,19.0,2.0,1.0
2008,Croatia,SILVER,2,22.0,2.3333333333333335,-1.0
2010,Croatia,BRONZE,1,24.0,2.0,-1.0
2010,Croatia,SILVER,2,25.0,1.6666666666666667,1.0
2012,Croatia,BRONZE,2,27.0,1.6666666666666667,0.0
2012,Croatia,GOLD,3,29.0,2.3333333333333335,1.0
2012,Croatia,SILVER,1,32.0,2.0,-2.0
2014,Croatia,SILVER,1,33.0,1.6666666666666667,0.0
2016,Croatia,BRONZE,2,34.0,1.3333333333333333,1.0
2016,Croatia,GOLD,5,36.0,2.6666666666666665,3.0
2016,Croatia,SILVER,3,41.0,3.3333333333333335,-2.0
2020,Croatia,BRONZE,2,44.0,3.3333333333333335,-1.0
2020,Croatia,GOLD,3,46.0,2.6666666666666665,1.0
2020,Croatia,SILVER,3,49.0,2.6666666666666665,0.0
1900,Cuba,GOLD,1,52.0,0.0,0.0
1900,Cuba,SILVER,1,1.0,0.0,0.0
1904,Cuba,GOLD,3,2.0,1.6666666666666667,2.0
1948,Cuba,SILVER,1,5.0,1.6666666666666667,-2.0
1964,Cuba,SILVER,1,6.0,1.6666666666666667,0.0
1968,Cuba,SILVER,4,7.0,2.0,3.0
1972,Cuba,BRONZE,4,11.0,3.0,0.0
1972,Cuba,GOLD,3,15.0,3.6666666666666665,-1.0
1972,Cuba,SILVER,1,18.0,2.6666666666666665,-2.0
1976,Cuba,BRONZE,3,19.0,2.3333333333333335,2.0
1976,Cuba,GOLD,6,22.0,3.3333333333333335,3.0
1976,Cuba,SILVER,4,28.0,4.333333333333333,-2.0
1980,Cuba,BRONZE,5,32.0,5.0,1.0
1980,Cuba,GOLD,8,37.0,5.666666666666667,3.0
1980,Cuba,SILVER,7,45.0,6.666666666666667,-1.0
1992,Cuba,BRONZE,11,52.0,8.666666666666666,4.0
1992,Cuba,GOLD,14,63.0,10.666666666666666,3.0
1992,Cuba,SILVER,6,77.0,10.333333333333334,-8.0
1996,Cuba,BRONZE,8,83.0,9.333333333333334,2.0
1996,Cuba,GOLD,9,91.0,7.666666666666667,1.0
1996,Cuba,SILVER,8,100.0,8.333333333333334,-1.0
2000,Cuba,BRONZE,7,108.0,8.0,-1.0
2000,Cuba,GOLD,11,115.0,8.666666666666666,4.0
2000,Cuba,SILVER,11,126.0,9.666666666666666,0.0
2004,Cuba,BRONZE,11,137.0,11.0,0.0
2004,Cuba,GOLD,9,148.0,10.333333333333334,-2.0
2004,Cuba,SILVER,7,157.0,9.0,-2.0
2008,Cuba,BRONZE,17,164.0,11.0,10.0
2008,Cuba,GOLD,3,181.0,9.0,-14.0
2008,Cuba,SILVER,10,184.0,10.0,7.0
2012,Cuba,BRONZE,7,194.0,6.666666666666667,-3.0
2012,Cuba,GOLD,5,201.0,7.333333333333333,-2.0
2012,Cuba,SILVER,3,206.0,5.0,-2.0
2016,Cuba,BRONZE,4,209.0,4.0,1.0
2016,Cuba,GOLD,5,213.0,4.0,1.0
2016,Cuba,SILVER,2,218.0,3.6666666666666665,-3.0
2020,Cuba,BRONZE,5,220.0,4.0,3.0
2020,Cuba,GOLD,7,225.0,4.666666666666667,2.0
2020,Cuba,SILVER,3,232.0,5.0,-4.0
2012,Cyprus,SILVER,1,235.0,0.0,0.0
1996,Czech Republic,BRONZE,4,1.0,0.0,0.0
1996,Czech Republic,GOLD,4,4.0,0.0,0.0
1996,Czech Republic,SILVER,3,8.0,3.6666666666666665,-1.0
1998,Czech Republic,BRONZE,1,11.0,2.6666666666666665,-2.0
1998,Czech Republic,GOLD,1,12.0,1.6666666666666667,0.0
1998,Czech Republic,SILVER,1,13.0,1.0,0.0
2000,Czech Republic,BRONZE,3,14.0,1.6666666666666667,2.0
2000,Czech Republic,GOLD,2,17.0,2.0,-1.0
2000,Czech Republic,SILVER,3,19.0,2.6666666666666665,1.0
2002,Czech Republic,GOLD,1,22.0,2.0,-2.0
2002,Czech Republic,SILVER,2,23.0,2.0,1.0
2004,Czech Republic,BRONZE,5,25.0,2.6666666666666665,3.0
2004,Czech Republic,GOLD,1,30.0,2.6666666666666665,-4.0
2004,Czech Republic,SILVER,3,31.0,3.0,2.0
2006,Czech Republic,BRONZE,1,34.0,1.6666666666666667,-2.0
2006,Czech Republic,GOLD,1,35.0,1.6666666666666667,0.0
2006,Czech Republic,SILVER,2,36.0,1.3333333333333333,1.0
2008,Czech Republic,BRONZE,1,38.0,1.3333333333333333,-1.0
2008,Czech Republic,GOLD,3,39.0,2.0,2.0
2008,Czech Republic,SILVER,3,42.0,2.3333333333333335,0.0
2010,Czech Republic,BRONZE,4,45.0,3.3333333333333335,1.0
2010,Czech Republic,GOLD,2,49.0,3.0,-2.0
2012,Czech Republic,BRONZE,4,51.0,3.3333333333333335,2.0
2012,Czech Republic,GOLD,4,55.0,3.3333333333333335,0.0
2012,Czech Republic,SILVER,3,59.0,3.6666666666666665,-1.0
2014,Czech Republic,BRONZE,2,62.0,3.0,-1.0
2014,Czech Republic,GOLD,2,64.0,2.3333333333333335,0.0
2014,Czech Republic,SILVER,4,66.0,2.6666666666666665,2.0
2016,Czech Republic,BRONZE,7,70.0,4.333333333333333,3.0
2016,Czech Republic,GOLD,1,77.0,4.0,-6.0
2016,Czech Republic,SILVER,2,78.0,3.3333333333333335,1.0
2018,Czech Republic,BRONZE,3,80.0,2.0,1.0
2018,Czech Republic,GOLD,2,83.0,2.3333333333333335,-1.0
2018,Czech Republic,SILVER,2,85.0,2.3333333333333335,0.0
2020,Czech Republic,BRONZE,3,87.0,2.3333333333333335,1.0
2020,Czech Republic,GOLD,4,90.0,3.0,1.0
2020,Czech Republic,SILVER,4,94.0,3.6666666666666665,0.0
2022,Czech Republic,BRONZE,1,98.0,3.0,-3.0
2022,Czech Republic,GOLD,1,99.0,2.0,0.0
1920,Czechoslovakia,BRONZE,2,100.0,0.0,0.0
1924,Czechoslovakia,BRONZE,5,2.0,0.0,3.0
1924,Czechoslovakia,GOLD,1,7.0,2.6666666666666665,-4.0
1924,Czechoslovakia,SILVER,4,8.0,3.3333333333333335,3.0
1928,Czechoslovakia,BRONZE,3,12.0,2.6666666666666665,-1.0
1928,Czechoslovakia,GOLD,2,15.0,3.0,-1.0
1928,Czechoslovakia,SILVER,5,17.0,3.3333333333333335,3.0
1932,Czechoslovakia,BRONZE,1,22.0,2.6666666666666665,-4.0
1932,Czechoslovakia,GOLD,1,23.0,2.3333333333333335,0.0
1932,Czechoslovakia,SILVER,2,24.0,1.3333333333333333,1.0
1936,Czechoslovakia,GOLD,2,26.0,1.6666666666666667,0.0
1936,Czechoslovakia,SILVER,5,28.0,3.0,3.0
1948,Czechoslovakia,BRONZE,3,33.0,3.3333333333333335,-2.0
1948,Czechoslovakia,GOLD,6,36.0,4.666666666666667,3.0
1948,Czechoslovakia,SILVER,3,42.0,4.0,-3.0
1952,Czechoslovakia,BRONZE,2,45.0,3.6666666666666665,-1.0
1952,Czechoslovakia,GOLD,7,47.0,4.0,5.0
1952,Czechoslovakia,SILVER,3,54.0,4.0,-4.0
1956,Czechoslovakia,BRONZE,1,57.0,3.6666666666666665,-2.0
1956,Czechoslovakia,GOLD,1,58.0,1.6666666666666667,0.0
1956,Czechoslovakia,SILVER,4,59.0,2.0,3.0
1960,Czechoslovakia,BRONZE,3,63.0,2.6666666666666665,-1.0
1960,Czechoslovakia,GOLD,3,66.0,3.3333333333333335,0.0
1960,Czechoslovakia,SILVER,3,69.0,3.0,0.0
1964,Czechoslovakia,BRONZE,4,72.0,3.3333333333333335,1.0
1964,Czechoslovakia,GOLD,5,76.0,4.0,1.0
1964,Czechoslovakia,SILVER,6,81.0,5.0,1.0
1968,Czechoslovakia,BRONZE,5,87.0,5.333333333333333,-1.0
1968,Czechoslovakia,GOLD,8,92.0,6.333333333333333,3.0
1968,Czechoslovakia,SILVER,4,100.0,5.666666666666667,-4.0
1972,Czechoslovakia,BRONZE,4,104.0,5.333333333333333,0.0
1972,Czechoslovakia,GOLD,3,108.0,3.6666666666666665,-1.0
1972,Czechoslovakia,SILVER,4,111.0,3.6666666666666665,1.0
1976,Czechoslovakia,BRONZE,4,115.0,3.6666666666666665,0.0
1976,Czechoslovakia,GOLD,2,119.0,3.3333333333333335,-2.0
1976,Czechoslovakia,SILVER,3,121.0,3.0,1.0
1980,Czechoslovakia,BRONZE,10,124.0,5.0,7.0
1980,Czechoslovakia,GOLD,2,134.0,5.0,-8.0
1980,Czechoslovakia,SILVER,3,136.0,5.0,1.0
1984,Czechoslovakia,BRONZE,4,139.0,3.0,1.0
1984,Czechoslovakia,SILVER,2,143.0,3.0,-2.0
1988,Czechoslovakia,BRONZE,4,145.0,3.3333333333333335,2.0
1988,Czechoslovakia,GOLD,3,149.0,3.0,-1.0
1988,Czechoslovakia,SILVER,4,152.0,3.6666666666666665,1.0
1992,Czechoslovakia,BRONZE,4,156.0,3.6666666666666665,0.0
1992,Czechoslovakia,GOLD,4,160.0,4.0,0.0
1992,Czechoslovakia,SILVER,2,164.0,3.3333333333333335,-2.0
1984,Côte d'Ivoire,SILVER,1,166.0,0.0,0.0
2016,Côte d'Ivoire,BRONZE,1,1.0,0.0,0.0
2016,Côte d'Ivoire,GOLD,1,2.0,1.0,0.0
2020,Côte d'Ivoire,BRONZE,1,3.0,1.0,0.0
1964,Democratic People's Republic of Korea,SILVER,1,4.0,0.0,0.0
1972,Democratic People's Republic of Korea,BRONZE,3,1.0,0.0,2.0
1972,Democratic People's Republic of Korea,GOLD,1,4.0,1.6666666666666667,-2.0
1972,Democratic People's Republic of Korea,SILVER,1,5.0,1.6666666666666667,0.0
1976,Democratic People's Republic of Korea,GOLD,1,6.0,1.0,0.0
1976,Democratic People's Republic of Korea,SILVER,1,7.0,1.0,0.0
1980,Democratic People's Republic of Korea,BRONZE,2,8.0,1.3333333333333333,1.0
1980,Democratic People's Republic of Korea,SILVER,3,10.0,2.0,1.0
1992,Democratic People's Republic of Korea,BRONZE,6,13.0,3.6666666666666665,3.0
1992,Democratic People's Republic of Korea,GOLD,4,19.0,4.333333333333333,-2.0
1996,Democratic People's Republic of Korea,BRONZE,2,23.0,4.0,-2.0
1996,Democratic People's Republic of Korea,GOLD,2,25.0,2.6666666666666665,0.0
1996,Democratic People's Republic of Korea,SILVER,1,27.0,1.6666666666666667,-1.0
2000,Democratic People's Republic of Korea,BRONZE,3,28.0,2.0,2.0
2000,Democratic People's Republic of Korea,SILVER,1,31.0,1.6666666666666667,-2.0
2004,Democratic People's Republic of Korea,BRONZE,1,32.0,1.6666666666666667,0.0
2004,Democratic People's Republic of Korea,SILVER,4,33.0,2.0,3.0
2008,Democratic People's Republic of Korea,BRONZE,2,37.0,2.3333333333333335,-2.0
2008,Democratic People's Republic of Korea,GOLD,2,39.0,2.6666666666666665,0.0
2008,Democratic People's Republic of Korea,SILVER,2,41.0,2.0,0.0
2012,Democratic People's Republic of Korea,BRONZE,3,43.0,2.3333333333333335,1.0
2012,Democratic People's Republic of Korea,GOLD,4,46.0,3.0,1.0
2016,Democratic People's Republic of Korea,BRONZE,2,50.0,3.0,-2.0
2016,Democratic People's Republic of Korea,GOLD,2,52.0,2.6666666666666665,0.0
2016,Democratic People's Republic of Korea,SILVER,3,54.0,2.3333333333333335,1.0
1896,Denmark,BRONZE,3,57.0,0.0,0.0
1896,Denmark,GOLD,1,3.0,0.0,-2.0
1896,Denmark,SILVER,2,4.0,2.0,1.0
1900,Denmark,BRONZE,2,6.0,1.6666666666666667,0.0
1900,Denmark,GOLD,1,8.0,1.6666666666666667,-1.0
1900,Denmark,SILVER,3,9.0,2.0,2.0
1908,Denmark,BRONZE,3,12.0,2.3333333333333335,0.0
1908,Denmark,SILVER,2,15.0,2.6666666666666665,-1.0
1912,Denmark,BRONZE,5,17.0,3.3333333333333335,3.0
1912,Denmark,GOLD,1,22.0,2.6666666666666665,-4.0
1912,Denmark,SILVER,6,23.0,4.0,5.0
1920,Denmark,BRONZE,1,29.0,2.6666666666666665,-5.0
1920,Denmark,GOLD,3,30.0,3.3333333333333335,2.0
1920,Denmark,SILVER,9,33.0,4.333333333333333,6.0
1924,Denmark,BRONZE,2,42.0,4.666666666666667,-7.0
1924,Denmark,GOLD,2,44.0,4.333333333333333,0.0
1924,Denmark,SILVER,5,46.0,3.0,3.0
1928,Denmark,BRONZE,2,51.0,3.0,-3.0
1928,Denmark,GOLD,3,53.0,3.3333333333333335,1.0
1928,Denmark,SILVER,1,56.0,2.0,-2.0
1932,Denmark,BRONZE,3,57.0,2.3333333333333335,2.0
1932,Denmark,SILVER,3,60.0,2.3333333333333335,0.0
1936,Denmark,BRONZE,3,63.0,3.0,0.0
1936,Denmark,SILVER,2,66.0,2.6666666666666665,-1.0
1948,Denmark,BRONZE,8,68.0,4.333333333333333,6.0
1948,Denmark,GOLD,5,76.0,5.0,-3.0
1948,Denmark,SILVER,7,81.0,6.666666666666667,2.0
1952,Denmark,BRONZE,3,88.0,5.0,-4.0
1952,Denmark,GOLD,2,91.0,4.0,-1.0
1952,Denmark,SILVER,1,93.0,2.0,-1.0
1956,Denmark,BRONZE,1,94.0,1.3333333333333333,0.0
1956,Denmark,GOLD,1,95.0,1.0,0.0
1956,Denmark,SILVER,1,96.0,1.0,0.0
1960,Denmark,BRONZE,1,97.0,1.0,0.0
1960,Denmark,GOLD,2,98.0,1.3333333333333333,1.0
1960,Denmark,SILVER,3,100.0,2.0,1.0
1964,Denmark,BRONZE,3,103.0,2.6666666666666665,0.0
1964,Denmark,GOLD,2,106.0,2.6666666666666665,-1.0
1964,Denmark,SILVER,1,108.0,2.0,-1.0
1968,Denmark,BRONZE,3,109.0,2.0,2.0
1968,Denmark,GOLD,1,112.0,1.6666666666666667,-2.0
1968,Denmark,SILVER,4,113.0,2.6666666666666665,3.0
1972,Denmark,GOLD,1,117.0,2.0,-3.0
1976,Denmark,BRONZE,2,118.0,2.3333333333333335,1.0
1976,Denmark,GOLD,1,120.0,1.3333333333333333,-1.0
1980,Denmark,BRONZE,2,121.0,1.6666666666666667,1.0
1980,Denmark,GOLD,2,123.0,1.6666666666666667,0.0
1980,Denmark,SILVER,1,125.0,1.6666666666666667,-1.0
1984,Denmark,BRONZE,3,126.0,2.0,2.0
1984,Denmark,SILVER,3,129.0,2.3333333333333335,0.0
1988,Denmark,BRONZE,1,132.0,2.3333333333333335,-2.0
1988,Denmark,GOLD,2,133.0,2.0,1.0
1988,Denmark,SILVER,1,135.0,1.3333333333333333,-1.0
1992,Denmark,BRONZE,4,136.0,2.3333333333333335,3.0
1992,Denmark,GOLD,1,140.0,2.0,-3.0
1992,Denmark,SILVER,1,141.0,2.0,0.0
1996,Denmark,BRONZE,1,142.0,1.0,0.0
1996,Denmark,GOLD,4,143.0,2.0,3.0
1996,Denmark,SILVER,1,147.0,2.0,-3.0
1998,Denmark,SILVER,1,148.0,2.0,0.0
2000,Denmark,BRONZE,1,149.0,1.0,0.0
2000,Denmark,GOLD,2,150.0,1.3333333333333333,1.0
2000,Denmark,SILVER,3,152.0,2.0,1.0
2004,Denmark,BRONZE,5,155.0,3.3333333333333335,2.0
2004,Denmark,GOLD,2,160.0,3.3333333333333335,-3.0
2004,Denmark,SILVER,1,162.0,2.6666666666666665,-1.0
2008,Denmark,BRONZE,3,163.0,2.0,2.0
2008,Denmark,GOLD,2,166.0,2.0,-1.0
2008,Denmark,SILVER,2,168.0,2.3333333333333335,0.0
2012,Denmark,BRONZE,3,170.0,2.3333333333333335,1.0
